ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201226_at,2624.3,P,0.000244
201227_s_at,2485,P,0.000244
201228_s_at,503.7,P,0.018555
201229_s_at,526.7,P,0.01416
201230_s_at,1307.4,P,0.018555
201231_s_at,7557.7,P,0.000244
201232_s_at,988.1,P,0.00293
201233_at,455.8,P,0.010742
201234_at,997.4,A,0.129639
201235_s_at,664.2,P,0.023926
201236_s_at,1894.2,P,0.005859
201237_at,677,P,0.001953
201238_s_at,618.1,P,0.000244
201239_s_at,1993,P,0.000244
201240_s_at,3598.1,P,0.001221
201241_at,1969.9,P,0.000732
201242_s_at,159.1,P,0.005859
201243_s_at,580.4,P,0.037598
201244_s_at,1353,P,0.000244
201245_s_at,1093.6,P,0.000732
201246_s_at,349.4,A,0.111572
201247_at,1248.2,P,0.00293
201248_s_at,1030.8,P,0.01416
201249_at,195.9,A,0.246094
201250_s_at,381.7,A,0.080566
201251_at,5826.6,P,0.001221
201252_at,593.3,A,0.067627
201253_s_at,1740,P,0.018555
