ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201132_at,2078.3,P,0.000244
201133_s_at,1291.1,P,0.000244
201134_x_at,5022.7,P,0.000244
201135_at,1895.5,P,0.000244
201136_at,3158.2,P,0.000732
201137_s_at,12835.6,P,0.001953
201138_s_at,858.4,P,0.000244
201139_s_at,951.2,P,0.00293
201140_s_at,278.4,P,0.008057
201141_at,149.6,M,0.056152
201142_at,1119.5,P,0.000244
201143_s_at,474.4,P,0.000732
201144_s_at,1361.9,P,0.000244
201145_at,1190.4,P,0.000244
201146_at,577.6,P,0.000732
201147_s_at,98.6,A,0.601074
201148_s_at,122.8,A,0.665527
201149_s_at,90.1,A,0.19458
201150_s_at,120.8,A,0.303711
201151_s_at,852.4,P,0.000244
201152_s_at,3974.9,P,0.000244
201153_s_at,3840.8,P,0.000244
201154_x_at,18610.5,P,0.000244
201155_s_at,1007.2,P,0.001953
201156_s_at,355.6,M,0.056152
201157_s_at,1185.8,P,0.000244
201158_at,987.7,P,0.00415
201159_s_at,335.1,M,0.056152
201160_s_at,8216.9,P,0.000244
201161_s_at,3951.2,P,0.000244
201162_at,60.2,A,0.601074
201163_s_at,444.1,P,0.001221
201164_s_at,1094.4,P,0.00293
201165_s_at,1601.7,P,0.005859
201166_s_at,2311.1,P,0.001221
201167_x_at,105.4,A,0.149658
201168_x_at,1322.5,P,0.005859
201169_s_at,55.2,A,0.633789
201170_s_at,358.2,P,0.01416
201171_at,15.1,A,0.633789
201172_x_at,3926.8,P,0.001953
201173_x_at,1328.4,P,0.000244
201174_s_at,2180.5,P,0.001221
201175_at,914.2,P,0.000732
201176_s_at,1538.5,P,0.000244
201177_s_at,1389,P,0.000244
201178_at,2169,P,0.000732
201179_s_at,805.8,P,0.01416
201180_s_at,1900.3,P,0.000244
201181_at,490.6,P,0.037598
201182_s_at,346.7,P,0.008057
201183_s_at,854.4,P,0.000732
201184_s_at,1793.7,A,0.080566
201185_at,223.8,A,0.466064
201186_at,561.4,P,0.00415
201187_s_at,108.9,A,0.219482
201188_s_at,275.5,A,0.5
201189_s_at,539.2,A,0.080566
201190_s_at,841.7,P,0.001221
201191_at,473.6,A,0.067627
201192_s_at,850.8,P,0.000244
201193_at,607.6,P,0.023926
201194_at,1108.2,P,0.000244
201195_s_at,231.5,A,0.19458
201196_s_at,743,P,0.000244
201197_at,663.2,P,0.000244
201198_s_at,912.9,P,0.00293
201199_s_at,1531.4,P,0.001221
201200_at,434.6,P,0.00293
201201_at,3924.8,P,0.000244
201202_at,4397.6,P,0.000244
